Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
62,0.944,0.001,0.055,1000,3262,1,6700,50,0.98,1000,2000,0.815409699999999,0.0423183131159099,0.108863,0.102875535,NaN,NaN,NaN,0.944,0.001,0.055,0.944,0.001
63,0.962,0.002,0.036,1000,3399,1,6826,50,0.96,1000,2000,0.817629699999999,0.04127960964791,0.0745520000000001,0.0718681280000001,NaN,NaN,NaN,0.962,0.002,0.036,0.962,0.002
64,0.969,0,0.031,1000,3430,1,6862,50,1,1000,2000,0.819489700000001,0.04043433956391,0.0610390000000001,0.0591467910000001,NaN,NaN,NaN,0.969,0,0.031,0.969,0
65,0.968,0.003,0.029,1000,3410,1,6868,50,0.94,1000,2000,0.821219700000001,0.03954395830191,0.062967,0.061140957,NaN,NaN,NaN,0.968,0.003,0.029,0.968,0.003
66,0.961,0.002,0.037,1000,3358,1,6796,50,0.96,1000,2000,0.823199699999998,0.03884139788991,0.0764750000000001,0.0736454250000001,NaN,NaN,NaN,0.961,0.002,0.037,0.961,0.002
67,0.961,0,0.039,1000,3362,1,6814,50,1,1000,2000,0.8257098,0.03821610016396,0.0764790000000001,0.0734963190000001,NaN,NaN,NaN,0.961,0,0.039,0.961,0
68,0.154,0.809,0.037,1000,3375,1,6855,50,0.96,1000,2000,0.827989799999999,0.0376091210759599,0.321803,0.309896289,NaN,NaN,NaN,0.154,0.809,0.037,0.154,0.809
69,0.969,0.004,0.027,1000,3421,1,6915,50,0.92,1000,2000,0.8298798,0.03695922553196,0.061023,0.059375379,NaN,NaN,NaN,0.969,0.004,0.027,0.969,0.004
70,0.972,0.001,0.027,1000,3349,1,6856,50,0.98,1000,2000,0.829199800000001,0.03749006365996,0.055215,0.053724195,NaN,NaN,NaN,0.972,0.001,0.027,0.972,0.001
71,0.964,0.003,0.033,1000,3407,1,6850,50,0.94,1000,2000,0.8229598,0.03853969156396,0.0706950000000001,0.0683620650000001,NaN,NaN,NaN,0.964,0.003,0.033,0.964,0.003
72,0.881,0.04,0.079,1000,3260,1,6591,50,0.9,1000,2000,0.8221298,0.0387662499319599,0.222239,0.204682119,NaN,NaN,NaN,0.881,0.04,0.079,0.881,0.04
73,0.971,0.005,0.024,1000,3432,1,6898,50,0.9,1000,2000,0.8238398,0.03804648391596,0.057134,0.055762784,NaN,NaN,NaN,0.971,0.005,0.024,0.971,0.005
74,0.968,0.002,0.03,1000,3382,1,6866,50,0.98,1000,2000,0.824779799999999,0.0377861694919599,0.062972,0.06108284,NaN,NaN,NaN,0.968,0.002,0.03,0.968,0.002
