Round,CorrectRate,IncorrectRate,UndeterRate,ActiveSensorRate,ActiveAgentRate,DeterminedSensorRate,StepMessageSize,SensorSize,CorrectSensorSizeRate,NetworkSize,FinalSteps,AverageWeight,VarWeight,SimpsonsD,BetterSimpsonD,BadCommunityCorrectRate,BadCommunityIncorrectRate,BadCommunityUndeterRate,NormalCommunityCorrectRate,NormalCommunityIncorrectRate,NormalCommunityUndeterRate,0,1
69,0.67,0.01,0.32,200,226,1,485,5,1,100,2000,0.6901,0.023594,0.551,0.37468,NaN,NaN,NaN,0.67,0.01,0.32,0.67,0.01
70,0.06,0,0.94,200,27,1,227,5,1,100,2000,0.6723,0.02210916,0.9964,0.0597840000000001,NaN,NaN,NaN,0.06,0,0.94,0.06,0
71,0.92,0,0.08,200,290,1,564,5,1,100,2000,0.6834,0.02355211,0.1536,0.141312,NaN,NaN,NaN,0.92,0,0.08,0.92,0
72,0.98,0,0.02,200,305,1,583,5,1,100,2000,0.6803,0.02481196,0.0396000000000001,0.0388080000000001,NaN,NaN,NaN,0.98,0,0.02,0.98,0
73,0.06,0.22,0.72,200,120,1,334,5,1,100,2000,0.6521,0.021526,0.948,0.26544,NaN,NaN,NaN,0.06,0.22,0.72,0.06,0.22
74,0.07,0.22,0.71,200,122,1,332,5,0.8,100,2000,0.6601,0.021316,0.9467,0.274543,NaN,NaN,NaN,0.07,0.22,0.71,0.07,0.22
75,0.66,0,0.34,200,211,1,468,5,1,100,2000,0.6702,0.02258499,0.5644,0.372504,NaN,NaN,NaN,0.66,0,0.34,0.66,0
76,0.13,0.02,0.85,200,51,1,255,5,1,100,2000,0.6762,0.02342179,0.9827,0.147405,NaN,NaN,NaN,0.13,0.02,0.85,0.13,0.02
77,0.26,0.03,0.71,200,110,1,318,5,0.8,100,2000,0.675,0.02274099,0.9315,0.270135,NaN,NaN,NaN,0.26,0.03,0.71,0.26,0.03
78,0.07,0.59,0.34,200,230,1,490,5,0.6,100,2000,0.6806,0.02346675,0.647,0.42702,NaN,NaN,NaN,0.07,0.59,0.34,0.07,0.59
79,0.74,0.02,0.24,200,265,1,512,5,1,100,2000,0.6777,0.02297224,0.452,0.34352,NaN,NaN,NaN,0.74,0.02,0.24,0.74,0.02
80,0.07,0,0.93,200,33,1,233,5,1,100,2000,0.6772,0.02295259,0.9951,0.069657,NaN,NaN,NaN,0.07,0,0.93,0.07,0
81,0.99,0,0.01,200,319,1,591,5,1,100,2000,0.6895,0.02458564,0.0199,0.019701,NaN,NaN,NaN,0.99,0,0.01,0.99,0
82,0.66,0.03,0.31,200,223,1,475,5,0.8,100,2000,0.6745,0.02138664,0.5635,0.388815,NaN,NaN,NaN,0.66,0.03,0.31,0.66,0.03
83,0.98,0,0.02,200,303,1,583,5,1,100,2000,0.676,0.02252619,0.0396000000000001,0.0388080000000001,NaN,NaN,NaN,0.98,0,0.02,0.98,0
84,0.29,0,0.71,200,87,1,306,5,1,100,2000,0.6511,0.021369,0.9159,0.265611,NaN,NaN,NaN,0.29,0,0.71,0.29,0
85,0.86,0,0.14,200,294,1,549,5,1,100,2000,0.662299999999999,0.02234316,0.2604,0.223944,NaN,NaN,NaN,0.86,0,0.14,0.86,0
86,0.9,0,0.1,200,311,1,571,5,1,100,2000,0.6643,0.02405636,0.19,0.171,NaN,NaN,NaN,0.9,0,0.1,0.9,0
87,0.18,0.24,0.58,200,165,1,390,5,1,100,2000,0.6562,0.02005179,0.91,0.3822,NaN,NaN,NaN,0.18,0.24,0.58,0.18,0.24
88,0.06,0,0.94,200,27,1,227,5,1,100,2000,0.6514,0.01857531,0.9964,0.0597840000000001,NaN,NaN,NaN,0.06,0,0.94,0.06,0
